collective,num_nodes,num_gpus,size_bytes,algo,proto,nchannels,requested_algo,requested_proto,substituted,busbw_ip,time_ip_us,busbw_oop,time_oop_us,n_repeats,spread_pct,count,data_type,redop,algbw_ip,algbw_oop,errors_ip,errors_oop
all_reduce_perf,2,16,32768,RING,LL,32,RING,LL,0,0.62,98.69,0.59,103.59,3,1.6129032258064528,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL,40,RING,LL,0,0.61,100.58,0.6,102.18,3,4.9180327868852505,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL,48,RING,LL,0,0.62,98.36,0.59,103.41,3,1.6129032258064528,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL128,1,RING,LL128,0,0.69,89.54,0.67,91.66,3,2.898550724637668,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL128,2,RING,LL128,0,0.68,90.14,0.65,94.1,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL128,4,RING,LL128,0,0.66,93.05,0.63,97.48,3,1.5151515151515165,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL128,8,RING,LL128,0,0.66,93.37,0.63,97.58,3,1.5151515151515165,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL128,16,RING,LL128,0,0.66,92.39,0.62,98.62,3,1.5151515151515165,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL128,24,RING,LL128,0,0.66,93.75,0.63,97.46,3,3.030303030303033,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL128,32,RING,LL128,0,0.66,93.15,0.63,98.21,3,3.030303030303033,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL128,40,RING,LL128,0,0.67,92.31,0.64,96.47,3,1.492537313432837,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,LL128,48,RING,LL128,0,0.66,92.55,0.64,96.7,3,1.5151515151515165,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,SIMPLE,1,RING,SIMPLE,0,0.23,270.82,0.22,275.49,3,4.347826086956525,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,SIMPLE,2,RING,SIMPLE,0,0.22,274.96,0.22,275.87,3,4.545454545454549,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,SIMPLE,4,RING,SIMPLE,0,0.23,271.88,0.22,274.52,3,4.347826086956525,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,SIMPLE,8,RING,SIMPLE,0,0.22,274.42,0.22,275.73,3,4.545454545454549,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,SIMPLE,16,RING,SIMPLE,0,0.22,273.69,0.22,274.45,3,4.545454545454549,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,SIMPLE,24,RING,SIMPLE,0,0.23,272.61,0.22,273.41,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,SIMPLE,32,RING,SIMPLE,0,0.23,272.12,0.22,273.73,3,4.347826086956525,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,SIMPLE,40,RING,SIMPLE,0,0.23,272.73,0.22,273.85,3,4.347826086956525,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,RING,SIMPLE,48,RING,SIMPLE,0,0.23,271.95,0.22,273.31,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL,1,TREE,LL,0,0.75,82.41,0.74,82.58,3,5.3333333333333375,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL,2,TREE,LL,0,0.88,69.46,0.87,70.77,3,1.1363636363636374,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL,4,TREE,LL,0,1.15,53.44,1.13,54.3,3,1.7391304347826104,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL,8,TREE,LL,0,1.39,44.35,1.38,44.68,3,2.158273381294966,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL,16,TREE,LL,0,1.37,44.82,1.4,43.89,3,9.489051094890502,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL,16,,,0,1.51,40.78,1.42,43.21,3,1.3245033112582794,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL,24,TREE,LL,0,1.5,41.07,1.43,42.95,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL,32,TREE,LL,0,1.5,40.97,1.48,41.61,3,1.3333333333333344,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL,40,TREE,LL,0,1.51,40.78,1.45,42.36,3,1.3245033112582794,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL,48,TREE,LL,0,1.49,41.16,1.34,45.79,3,2.684563758389264,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL128,1,TREE,LL128,0,1.08,56.99,1.03,59.42,3,0.9259259259259267,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL128,2,TREE,LL128,0,1.18,52.12,1.14,54.13,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL128,4,TREE,LL128,0,1.26,48.78,1.23,49.83,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL128,8,TREE,LL128,0,1.25,49.14,1.18,51.96,3,0.8000000000000007,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL128,16,TREE,LL128,0,1.25,48.96,1.23,50.06,3,0.8000000000000007,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL128,24,TREE,LL128,0,1.26,48.8,1.24,49.52,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL128,32,TREE,LL128,0,1.25,49.09,1.23,49.75,3,1.6000000000000014,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL128,40,TREE,LL128,0,1.26,48.91,1.2,51.08,3,1.5873015873015885,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,LL128,48,TREE,LL128,0,1.26,48.94,1.2,51.19,3,0.7936507936507943,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,SIMPLE,1,TREE,SIMPLE,0,0.66,92.74,0.64,96.75,3,1.5151515151515165,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,SIMPLE,2,TREE,SIMPLE,0,0.81,75.93,0.76,80.39,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,SIMPLE,4,TREE,SIMPLE,0,0.86,71.43,0.81,75.66,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,SIMPLE,8,TREE,SIMPLE,0,0.86,71.27,0.81,76.01,3,1.1627906976744196,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,SIMPLE,16,TREE,SIMPLE,0,0.85,71.91,0.84,73.23,3,3.529411764705886,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,SIMPLE,24,TREE,SIMPLE,0,0.86,71.09,0.83,74.04,3,2.325581395348839,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,SIMPLE,32,TREE,SIMPLE,0,0.87,70.96,0.83,74.36,3,1.1494252873563229,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,SIMPLE,40,TREE,SIMPLE,0,0.86,71.55,0.83,74.04,3,1.1627906976744196,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,32768,TREE,SIMPLE,48,TREE,SIMPLE,0,0.86,71.84,0.8,77.09,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL,1,RING,LL,0,1.41,87.42,1.34,91.99,3,0.7092198581560291,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL,2,RING,LL,0,1.63,75.48,1.55,79.13,3,1.2269938650306624,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL,4,RING,LL,0,1.62,75.68,1.59,77.42,3,1.8518518518518396,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL,8,RING,LL,0,1.54,79.64,1.46,84.12,3,0.6493506493506499,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL,16,RING,LL,0,1.21,101.88,1.19,103.05,3,2.4793388429752086,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL,24,RING,LL,0,1.21,101.56,1.18,104.46,3,3.305785123966945,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL,32,RING,LL,0,0.76,162.44,0.76,161.36,3,3.947368421052635,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL,40,RING,LL,0,0.76,161.05,0.75,164.32,3,2.6315789473684235,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL,48,RING,LL,0,0.76,161.64,0.75,164.01,3,2.6315789473684235,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL128,1,RING,LL128,0,1.33,92.23,1.28,96.15,3,1.5037593984962419,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL128,2,RING,LL128,0,1.35,90.74,1.3,94.48,3,0.7407407407407414,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL128,4,RING,LL128,0,1.32,93.4,1.27,96.83,3,0.7575757575757582,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL128,8,RING,LL128,0,1.25,97.99,1.2,102.53,3,1.6000000000000014,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL128,16,RING,LL128,0,1.24,99.43,1.2,102.37,3,3.2258064516129057,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL128,24,RING,LL128,0,1.25,98.41,1.2,102.44,3,0.8000000000000007,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL128,32,RING,LL128,0,1.25,98.39,1.2,102.26,3,2.400000000000002,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL128,40,RING,LL128,0,1.24,98.79,1.21,101.71,3,0.8064516129032264,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,LL128,48,RING,LL128,0,1.25,98.52,1.2,102.0,3,2.400000000000002,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,SIMPLE,1,RING,SIMPLE,0,0.44,277.15,0.44,277.99,3,2.2727272727272747,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,SIMPLE,2,RING,SIMPLE,0,0.44,278.66,0.44,278.17,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,SIMPLE,4,RING,SIMPLE,0,0.45,274.66,0.45,275.76,3,2.222222222222224,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,SIMPLE,8,RING,SIMPLE,0,0.42,290.26,0.42,291.52,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,SIMPLE,16,RING,SIMPLE,0,0.42,289.68,0.42,291.78,3,2.380952380952383,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,SIMPLE,24,RING,SIMPLE,0,0.42,290.47,0.42,291.17,3,35.71428571428571,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,SIMPLE,32,RING,SIMPLE,0,0.42,290.14,0.42,291.19,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,SIMPLE,40,RING,SIMPLE,0,0.42,291.26,0.42,292.09,3,2.380952380952383,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,RING,SIMPLE,48,RING,SIMPLE,0,0.42,289.72,0.42,291.18,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL,1,TREE,LL,0,1.13,108.46,1.11,110.68,3,0.8849557522123902,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL,2,TREE,LL,0,1.5,82.11,1.49,82.57,3,40.666666666666664,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL,4,TREE,LL,0,1.73,71.08,1.68,73.18,3,1.1560693641618507,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL,8,TREE,LL,0,2.27,54.03,2.2,55.89,3,0.4405286343612241,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL,16,TREE,LL,0,2.64,46.58,2.63,46.77,3,1.5151515151515165,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL,24,TREE,LL,0,2.66,46.22,2.54,48.46,3,1.1278195488721898,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL,32,TREE,LL,0,2.8,43.93,2.73,45.09,3,2.142857142857145,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL,32,,,0,2.8,43.86,2.77,44.31,3,4.28571428571429,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL,40,TREE,LL,0,2.81,43.66,2.68,45.91,3,3.5587188612099676,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL,48,TREE,LL,0,2.83,43.41,2.66,46.15,3,0.3533568904593564,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL128,1,TREE,LL128,0,1.93,63.65,1.88,65.49,3,0.5181347150259072,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL128,2,TREE,LL128,0,2.14,57.55,2.07,59.5,3,1.4018691588784955,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL128,4,TREE,LL128,0,2.32,52.99,2.22,55.32,3,0.8620689655172422,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL128,8,TREE,LL128,0,2.51,49.03,2.47,49.82,3,0.7968127490039673,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL128,16,TREE,LL128,0,2.51,49.01,2.46,50.03,3,0.7968127490039849,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL128,24,TREE,LL128,0,2.52,48.7,2.38,51.7,3,1.1904761904761827,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL128,32,TREE,LL128,0,2.49,49.44,2.36,52.07,3,0.8032128514056232,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL128,40,TREE,LL128,0,2.49,49.36,2.46,50.03,3,1.2048192771084258,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,LL128,48,TREE,LL128,0,2.5,49.09,2.36,52.01,3,1.9999999999999927,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,SIMPLE,1,TREE,SIMPLE,0,1.19,102.84,1.18,103.98,3,0.8403361344537823,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,SIMPLE,2,TREE,SIMPLE,0,1.32,93.41,1.25,98.22,3,0.7575757575757582,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,SIMPLE,4,TREE,SIMPLE,0,1.6,76.66,1.55,79.18,3,0.6250000000000006,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,SIMPLE,8,TREE,SIMPLE,0,1.7,72.11,1.66,73.94,3,0.5882352941176475,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,SIMPLE,16,TREE,SIMPLE,0,1.7,72.4,1.6,76.75,3,1.176470588235295,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,SIMPLE,24,TREE,SIMPLE,0,1.7,72.22,1.66,74.15,3,1.764705882352943,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,SIMPLE,32,TREE,SIMPLE,0,1.71,72.02,1.6,76.89,3,1.1695906432748548,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,SIMPLE,40,TREE,SIMPLE,0,1.7,72.26,1.61,76.35,3,0.5882352941176475,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,65536,TREE,SIMPLE,48,TREE,SIMPLE,0,1.71,71.85,1.59,77.08,3,1.7543859649122824,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL,1,RING,LL,0,1.94,126.36,1.85,132.58,3,2.061855670103095,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL,2,RING,LL,0,2.79,88.2,2.66,92.3,3,1.4336917562724028,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL,4,RING,LL,0,3.17,77.48,3.17,77.47,3,2.2082018927444746,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL,8,RING,LL,0,3.03,81.01,3.03,81.23,3,0.9900990099009837,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL,16,RING,LL,0,2.34,105.22,2.26,108.64,3,2.136752136752129,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL,24,RING,LL,0,1.78,137.78,1.74,141.01,3,2.247191011235957,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL,32,RING,LL,0,1.43,171.35,1.39,177.38,3,1.3986013986014,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL,40,RING,LL,0,1.44,170.97,1.42,172.74,3,0.6944444444444451,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL,48,RING,LL,0,1.43,171.4,1.43,172.14,3,2.7972027972028,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL128,1,RING,LL128,0,2.59,94.99,2.48,98.98,3,1.930501930501924,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL128,2,RING,LL128,0,2.63,93.42,2.55,96.37,3,0.3802281368821381,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL128,4,RING,LL128,0,2.62,93.93,2.52,97.63,3,0.3816793893129859,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL128,8,RING,LL128,0,2.51,97.79,2.4,102.43,3,2.7888446215139377,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL128,16,RING,LL128,0,2.31,106.26,2.22,110.71,3,0.8658008658008665,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL128,24,RING,LL128,0,2.34,105.24,2.24,109.73,3,0.4273504273504183,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL128,32,RING,LL128,0,2.23,110.45,2.31,106.35,3,41.25560538116593,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL128,40,RING,LL128,0,2.32,105.9,2.25,109.28,3,0.8620689655172422,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,LL128,48,RING,LL128,0,2.33,105.65,2.21,111.41,3,0.858369098712447,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,SIMPLE,1,RING,SIMPLE,0,0.88,280.39,0.87,282.83,3,2.2727272727272747,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,SIMPLE,2,RING,SIMPLE,0,0.87,282.14,0.87,283.71,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,SIMPLE,4,RING,SIMPLE,0,0.89,277.36,0.88,279.08,3,1.1235955056179785,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,SIMPLE,8,RING,SIMPLE,0,0.84,291.73,0.84,292.14,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,SIMPLE,16,RING,SIMPLE,0,0.77,318.34,0.77,318.41,3,1.2987012987012998,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,SIMPLE,24,RING,SIMPLE,0,0.78,316.46,0.77,317.68,3,1.2820512820512833,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,SIMPLE,32,RING,SIMPLE,0,0.77,317.89,0.77,318.72,3,1.2987012987012998,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,SIMPLE,40,RING,SIMPLE,0,0.77,318.19,0.77,319.31,3,1.2987012987012998,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,RING,SIMPLE,48,RING,SIMPLE,0,0.78,316.55,0.77,318.41,3,1.2820512820512833,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL,1,TREE,LL,0,1.52,162.03,1.49,165.22,3,1.9736842105263175,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL,2,TREE,LL,0,2.26,108.52,2.21,111.09,3,0.8849557522123902,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL,4,TREE,LL,0,2.89,84.93,2.8,87.64,3,0.6920415224913501,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL,8,TREE,LL,0,3.4,72.18,3.33,73.7,3,1.176470588235295,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL,16,TREE,LL,0,4.3,57.13,4.13,59.47,3,0.6976744186046363,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL,24,TREE,LL,0,4.6,53.44,4.4,55.87,3,2.391304347826094,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL,32,TREE,LL,0,4.9,50.17,4.74,51.84,3,0.8163265306122455,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL,40,TREE,LL,0,4.96,49.53,4.82,50.97,3,1.0080645161290287,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL,48,TREE,LL,0,4.93,49.82,4.7,52.33,3,0.20283975659228778,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL,48,,,0,4.88,50.39,4.79,51.31,3,2.254098360655726,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL128,1,TREE,LL128,0,3.15,78.08,3.09,79.44,3,0.31746031746031067,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL128,2,TREE,LL128,0,3.83,64.1,3.81,64.55,3,1.044386422976502,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL128,4,TREE,LL128,0,4.11,59.81,4.01,61.36,3,0.7299270072992761,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL128,8,TREE,LL128,0,4.56,53.9,4.41,55.78,3,1.5350877192982326,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL128,16,TREE,LL128,0,4.79,51.34,4.6,53.45,3,0.6263048016701328,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL128,24,TREE,LL128,0,4.83,50.9,4.49,54.68,3,0.41407867494823136,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL128,32,TREE,LL128,0,4.8,51.15,4.62,53.23,3,0.4166666666666578,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL128,40,TREE,LL128,0,4.8,51.18,4.57,53.83,3,0.0,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,LL128,48,TREE,LL128,0,4.8,51.2,4.68,52.55,3,0.4166666666666578,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,SIMPLE,1,TREE,SIMPLE,0,1.98,124.31,1.94,126.69,3,0.5050505050505055,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,SIMPLE,2,TREE,SIMPLE,0,2.36,104.26,2.26,108.56,3,0.8474576271186449,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,SIMPLE,4,TREE,SIMPLE,0,2.58,95.16,2.52,97.53,3,0.7751937984496131,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,SIMPLE,8,TREE,SIMPLE,0,3.17,77.41,3.01,81.57,3,0.6309148264984233,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,SIMPLE,16,TREE,SIMPLE,0,3.32,74.02,3.17,77.61,3,50.90361445783134,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,SIMPLE,24,TREE,SIMPLE,0,3.34,73.62,3.21,76.62,3,0.8982035928143655,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,SIMPLE,32,TREE,SIMPLE,0,3.36,73.2,3.27,75.07,3,1.4880952380952328,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,SIMPLE,40,TREE,SIMPLE,0,3.33,73.9,3.21,76.56,3,0.900900900900895,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,131072,TREE,SIMPLE,48,TREE,SIMPLE,0,3.28,74.83,3.18,77.25,3,0.914634146341471,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,262144,RING,LL,1,RING,LL,0,2.37,207.79,2.3,213.96,3,0.8438818565400852,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,262144,RING,LL,2,RING,LL,0,3.86,127.35,3.69,133.33,3,1.2953367875647623,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,262144,RING,LL,4,RING,LL,0,5.48,89.64,5.23,94.05,3,0.9124087591240843,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,262144,RING,LL,8,RING,LL,0,5.96,82.48,5.88,83.66,3,1.0067114093959817,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,262144,RING,LL,16,RING,LL,0,4.52,108.7,4.36,112.74,3,1.5486725663716683,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,262144,RING,LL,24,RING,LL,0,3.47,141.6,3.4,144.51,3,4.899135446685889,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,262144,RING,LL,32,RING,LL,0,2.75,179.01,2.72,180.65,3,1.4545454545454557,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,262144,RING,LL,40,RING,LL,0,2.77,177.44,2.73,180.05,3,3.2490974729241984,1024,float,sum,0.02,0.02,0,0
all_reduce_perf,2,16,262144,RING,LL,48,RING,LL,0,2.13,230.94,2.05,239.46,3,2.8169014084507067,1024,float,sum,0.02,0.02,0,0
